BATCH_ID,PRODUCT_LINE,LAYUP_START,LAYUP_END,CURE_START,CURE_END,TRIM_START,TRIM_END,QC_TIMESTAMP,QC_RESULT,SCRAP_FLAG,DELAMINATION_SCORE
BATCH-20251213-08,AVALANCHE_X1,2025-12-14T06:35:24.238148,2025-12-14T08:35:24.238148,2025-12-14T09:05:24.238148,2025-12-14T13:05:24.238148,2025-12-14T13:20:24.238148,2025-12-14T14:20:24.238148,2025-12-14T14:50:24.238148,PASS,False,27.4
BATCH-20251214-01,AVALANCHE_X1,2025-12-14T09:35:24.238148,2025-12-14T11:35:24.238148,2025-12-14T12:05:24.238148,2025-12-14T16:05:24.238148,2025-12-14T16:20:24.238148,2025-12-14T17:20:24.238148,2025-12-14T17:50:24.238148,PASS,False,38.5
BATCH-20251214-02,AVALANCHE_X1,2025-12-14T12:35:24.238148,2025-12-14T14:35:24.238148,2025-12-14T15:05:24.238148,2025-12-14T19:05:24.238148,2025-12-14T19:20:24.238148,2025-12-14T20:20:24.238148,2025-12-14T20:50:24.238148,PASS,False,29.6
BATCH-20251214-03,AVALANCHE_X1,2025-12-14T15:35:24.238148,2025-12-14T17:35:24.238148,2025-12-14T18:05:24.238148,2025-12-14T22:05:24.238148,2025-12-14T22:20:24.238148,2025-12-14T23:20:24.238148,2025-12-14T23:50:24.238148,PASS,False,10.9
BATCH-20251214-04,AVALANCHE_X1,2025-12-14T18:35:24.238148,2025-12-14T20:35:24.238148,2025-12-14T21:05:24.238148,2025-12-15T01:05:24.238148,2025-12-15T01:20:24.238148,2025-12-15T02:20:24.238148,2025-12-15T02:50:24.238148,PASS,False,17.9
BATCH-20251214-05,AVALANCHE_X1,2025-12-14T21:35:24.238148,2025-12-14T23:35:24.238148,2025-12-15T00:05:24.238148,2025-12-15T04:05:24.238148,2025-12-15T04:20:24.238148,2025-12-15T05:20:24.238148,2025-12-15T05:50:24.238148,PASS,False,27.0
BATCH-20251214-06,AVALANCHE_X1,2025-12-15T00:35:24.238148,2025-12-15T02:35:24.238148,2025-12-15T03:05:24.238148,2025-12-15T07:05:24.238148,2025-12-15T07:20:24.238148,2025-12-15T08:20:24.238148,2025-12-15T08:50:24.238148,PASS,False,32.1
BATCH-20251214-07,AVALANCHE_X1,2025-12-15T03:35:24.238148,2025-12-15T05:35:24.238148,2025-12-15T06:05:24.238148,2025-12-15T10:05:24.238148,2025-12-15T10:20:24.238148,2025-12-15T11:20:24.238148,2025-12-15T11:50:24.238148,PASS,False,30.9
BATCH-20251214-08,AVALANCHE_X1,2025-12-15T06:35:24.238148,2025-12-15T08:35:24.238148,2025-12-15T09:05:24.238148,2025-12-15T13:05:24.238148,2025-12-15T13:20:24.238148,2025-12-15T14:20:24.238148,2025-12-15T14:50:24.238148,PASS,False,27.6
BATCH-20251215-01,AVALANCHE_X1,2025-12-15T09:35:24.238148,2025-12-15T11:35:24.238148,2025-12-15T12:05:24.238148,2025-12-15T16:05:24.238148,2025-12-15T16:20:24.238148,2025-12-15T17:20:24.238148,2025-12-15T17:50:24.238148,PASS,False,27.3
BATCH-20251215-02,AVALANCHE_X1,2025-12-15T12:35:24.238148,2025-12-15T14:35:24.238148,2025-12-15T15:05:24.238148,2025-12-15T19:05:24.238148,2025-12-15T19:20:24.238148,2025-12-15T20:20:24.238148,2025-12-15T20:50:24.238148,PASS,False,31.7
BATCH-20251215-03,AVALANCHE_X1,2025-12-15T15:35:24.238148,2025-12-15T17:35:24.238148,2025-12-15T18:05:24.238148,2025-12-15T22:05:24.238148,2025-12-15T22:20:24.238148,2025-12-15T23:20:24.238148,2025-12-15T23:50:24.238148,PASS,False,12.2
BATCH-20251215-04,AVALANCHE_X1,2025-12-15T18:35:24.238148,2025-12-15T20:35:24.238148,2025-12-15T21:05:24.238148,2025-12-16T01:05:24.238148,2025-12-16T01:20:24.238148,2025-12-16T02:20:24.238148,2025-12-16T02:50:24.238148,PASS,False,36.2
BATCH-20251215-05,AVALANCHE_X1,2025-12-15T21:35:24.238148,2025-12-15T23:35:24.238148,2025-12-16T00:05:24.238148,2025-12-16T04:05:24.238148,2025-12-16T04:20:24.238148,2025-12-16T05:20:24.238148,2025-12-16T05:50:24.238148,PASS,False,18.2
BATCH-20251215-06,AVALANCHE_X1,2025-12-16T00:35:24.238148,2025-12-16T02:35:24.238148,2025-12-16T03:05:24.238148,2025-12-16T07:05:24.238148,2025-12-16T07:20:24.238148,2025-12-16T08:20:24.238148,2025-12-16T08:50:24.238148,PASS,False,30.7
BATCH-20251215-07,AVALANCHE_X1,2025-12-16T03:35:24.238148,2025-12-16T05:35:24.238148,2025-12-16T06:05:24.238148,2025-12-16T10:05:24.238148,2025-12-16T10:20:24.238148,2025-12-16T11:20:24.238148,2025-12-16T11:50:24.238148,PASS,False,13.8
BATCH-20251215-08,AVALANCHE_X1,2025-12-16T06:35:24.238148,2025-12-16T08:35:24.238148,2025-12-16T09:05:24.238148,2025-12-16T13:05:24.238148,2025-12-16T13:20:24.238148,2025-12-16T14:20:24.238148,2025-12-16T14:50:24.238148,PASS,False,35.6
BATCH-20251216-01,AVALANCHE_X1,2025-12-16T09:35:24.238148,2025-12-16T11:35:24.238148,2025-12-16T12:05:24.238148,2025-12-16T16:05:24.238148,2025-12-16T16:20:24.238148,2025-12-16T17:20:24.238148,2025-12-16T17:50:24.238148,PASS,False,39.6
BATCH-20251216-02,AVALANCHE_X1,2025-12-16T12:35:24.238148,2025-12-16T14:35:24.238148,2025-12-16T15:05:24.238148,2025-12-16T19:05:24.238148,2025-12-16T19:20:24.238148,2025-12-16T20:20:24.238148,2025-12-16T20:50:24.238148,PASS,False,9.9
BATCH-20251216-03,AVALANCHE_X1,2025-12-16T15:35:24.238148,2025-12-16T17:35:24.238148,2025-12-16T18:05:24.238148,2025-12-16T22:05:24.238148,2025-12-16T22:20:24.238148,2025-12-16T23:20:24.238148,2025-12-16T23:50:24.238148,PASS,False,22.8
BATCH-20251216-04,AVALANCHE_X1,2025-12-16T18:35:24.238148,2025-12-16T20:35:24.238148,2025-12-16T21:05:24.238148,2025-12-17T01:05:24.238148,2025-12-17T01:20:24.238148,2025-12-17T02:20:24.238148,2025-12-17T02:50:24.238148,PASS,False,32.4
BATCH-20251216-05,AVALANCHE_X1,2025-12-16T21:35:24.238148,2025-12-16T23:35:24.238148,2025-12-17T00:05:24.238148,2025-12-17T04:05:24.238148,2025-12-17T04:20:24.238148,2025-12-17T05:20:24.238148,2025-12-17T05:50:24.238148,PASS,False,13.3
BATCH-20251216-06,AVALANCHE_X1,2025-12-17T00:35:24.238148,2025-12-17T02:35:24.238148,2025-12-17T03:05:24.238148,2025-12-17T07:05:24.238148,2025-12-17T07:20:24.238148,2025-12-17T08:20:24.238148,2025-12-17T08:50:24.238148,PASS,False,27.1
BATCH-20251216-07,AVALANCHE_X1,2025-12-17T03:35:24.238148,2025-12-17T05:35:24.238148,2025-12-17T06:05:24.238148,2025-12-17T10:05:24.238148,2025-12-17T10:20:24.238148,2025-12-17T11:20:24.238148,2025-12-17T11:50:24.238148,PASS,False,18.1
BATCH-20251216-08,AVALANCHE_X1,2025-12-17T06:35:24.238148,2025-12-17T08:35:24.238148,2025-12-17T09:05:24.238148,2025-12-17T13:05:24.238148,2025-12-17T13:20:24.238148,2025-12-17T14:20:24.238148,2025-12-17T14:50:24.238148,PASS,False,19.8
BATCH-20251217-01,AVALANCHE_X1,2025-12-17T09:35:24.238148,2025-12-17T11:35:24.238148,2025-12-17T12:05:24.238148,2025-12-17T16:05:24.238148,2025-12-17T16:20:24.238148,2025-12-17T17:20:24.238148,2025-12-17T17:50:24.238148,PASS,False,37.6
BATCH-20251217-02,AVALANCHE_X1,2025-12-17T12:35:24.238148,2025-12-17T14:35:24.238148,2025-12-17T15:05:24.238148,2025-12-17T19:05:24.238148,2025-12-17T19:20:24.238148,2025-12-17T20:20:24.238148,2025-12-17T20:50:24.238148,PASS,False,38.6
BATCH-20251217-03,AVALANCHE_X1,2025-12-17T15:35:24.238148,2025-12-17T17:35:24.238148,2025-12-17T18:05:24.238148,2025-12-17T22:05:24.238148,2025-12-17T22:20:24.238148,2025-12-17T23:20:24.238148,2025-12-17T23:50:24.238148,PASS,False,22.7
BATCH-20251217-04,AVALANCHE_X1,2025-12-17T18:35:24.238148,2025-12-17T20:35:24.238148,2025-12-17T21:05:24.238148,2025-12-18T01:05:24.238148,2025-12-18T01:20:24.238148,2025-12-18T02:20:24.238148,2025-12-18T02:50:24.238148,PASS,False,20.9
BATCH-20251217-05,AVALANCHE_X1,2025-12-17T21:35:24.238148,2025-12-17T23:35:24.238148,2025-12-18T00:05:24.238148,2025-12-18T04:05:24.238148,2025-12-18T04:20:24.238148,2025-12-18T05:20:24.238148,2025-12-18T05:50:24.238148,PASS,False,14.3
BATCH-20251217-06,AVALANCHE_X1,2025-12-18T00:35:24.238148,2025-12-18T02:35:24.238148,2025-12-18T03:05:24.238148,2025-12-18T07:05:24.238148,2025-12-18T07:20:24.238148,2025-12-18T08:20:24.238148,2025-12-18T08:50:24.238148,PASS,False,22.5
BATCH-20251217-07,AVALANCHE_X1,2025-12-18T03:35:24.238148,2025-12-18T05:35:24.238148,2025-12-18T06:05:24.238148,2025-12-18T10:05:24.238148,2025-12-18T10:20:24.238148,2025-12-18T11:20:24.238148,2025-12-18T11:50:24.238148,PASS,False,10.6
BATCH-20251217-08,AVALANCHE_X1,2025-12-18T06:35:24.238148,2025-12-18T08:35:24.238148,2025-12-18T09:05:24.238148,2025-12-18T13:05:24.238148,2025-12-18T13:20:24.238148,2025-12-18T14:20:24.238148,2025-12-18T14:50:24.238148,PASS,False,37.1
BATCH-20251218-01,AVALANCHE_X1,2025-12-18T09:35:24.238148,2025-12-18T11:35:24.238148,2025-12-18T12:05:24.238148,2025-12-18T16:05:24.238148,2025-12-18T16:20:24.238148,2025-12-18T17:20:24.238148,2025-12-18T17:50:24.238148,PASS,False,27.6
BATCH-20251218-02,AVALANCHE_X1,2025-12-18T12:35:24.238148,2025-12-18T14:35:24.238148,2025-12-18T15:05:24.238148,2025-12-18T19:05:24.238148,2025-12-18T19:20:24.238148,2025-12-18T20:20:24.238148,2025-12-18T20:50:24.238148,PASS,False,15.6
BATCH-20251218-03,AVALANCHE_X1,2025-12-18T15:35:24.238148,2025-12-18T17:35:24.238148,2025-12-18T18:05:24.238148,2025-12-18T22:05:24.238148,2025-12-18T22:20:24.238148,2025-12-18T23:20:24.238148,2025-12-18T23:50:24.238148,REJECT,True,90.8
BATCH-20251218-04,AVALANCHE_X1,2025-12-18T18:35:24.238148,2025-12-18T20:35:24.238148,2025-12-18T21:05:24.238148,2025-12-19T01:05:24.238148,2025-12-19T01:20:24.238148,2025-12-19T02:20:24.238148,2025-12-19T02:50:24.238148,PASS,False,59.1
BATCH-20251218-05,AVALANCHE_X1,2025-12-18T21:35:24.238148,2025-12-18T23:35:24.238148,2025-12-19T00:05:24.238148,2025-12-19T04:05:24.238148,2025-12-19T04:20:24.238148,2025-12-19T05:20:24.238148,2025-12-19T05:50:24.238148,REJECT,True,93.7
BATCH-20251218-06,AVALANCHE_X1,2025-12-19T00:35:24.238148,2025-12-19T02:35:24.238148,2025-12-19T03:05:24.238148,2025-12-19T07:05:24.238148,2025-12-19T07:20:24.238148,2025-12-19T08:20:24.238148,2025-12-19T08:50:24.238148,PASS,False,12.4
BATCH-20251218-07,AVALANCHE_X1,2025-12-19T03:35:24.238148,2025-12-19T05:35:24.238148,2025-12-19T06:05:24.238148,2025-12-19T10:05:24.238148,2025-12-19T10:20:24.238148,2025-12-19T11:20:24.238148,2025-12-19T11:50:24.238148,PASS,False,16.6
BATCH-20251218-08,AVALANCHE_X1,2025-12-19T06:35:24.238148,2025-12-19T08:35:24.238148,2025-12-19T09:05:24.238148,2025-12-19T13:05:24.238148,2025-12-19T13:20:24.238148,2025-12-19T14:20:24.238148,2025-12-19T14:50:24.238148,PASS,False,15.8
BATCH-20251219-01,AVALANCHE_X1,2025-12-19T09:35:24.238148,2025-12-19T11:35:24.238148,2025-12-19T12:05:24.238148,2025-12-19T16:05:24.238148,2025-12-19T16:20:24.238148,2025-12-19T17:20:24.238148,2025-12-19T17:50:24.238148,REJECT,True,66.3
BATCH-20251219-02,AVALANCHE_X1,2025-12-19T12:35:24.238148,2025-12-19T14:35:24.238148,2025-12-19T15:05:24.238148,2025-12-19T19:05:24.238148,2025-12-19T19:20:24.238148,2025-12-19T20:20:24.238148,2025-12-19T20:50:24.238148,PASS,False,15.6
BATCH-20251219-03,AVALANCHE_X1,2025-12-19T15:35:24.238148,2025-12-19T17:35:24.238148,2025-12-19T18:05:24.238148,2025-12-19T22:05:24.238148,2025-12-19T22:20:24.238148,2025-12-19T23:20:24.238148,2025-12-19T23:50:24.238148,PASS,False,11.7
BATCH-20251219-04,AVALANCHE_X1,2025-12-19T18:35:24.238148,2025-12-19T20:35:24.238148,2025-12-19T21:05:24.238148,2025-12-20T01:05:24.238148,2025-12-20T01:20:24.238148,2025-12-20T02:20:24.238148,2025-12-20T02:50:24.238148,PASS,False,19.9
BATCH-20251219-05,AVALANCHE_X1,2025-12-19T21:35:24.238148,2025-12-19T23:35:24.238148,2025-12-20T00:05:24.238148,2025-12-20T04:05:24.238148,2025-12-20T04:20:24.238148,2025-12-20T05:20:24.238148,2025-12-20T05:50:24.238148,PASS,False,11.5
BATCH-20251219-06,AVALANCHE_X1,2025-12-20T00:35:24.238148,2025-12-20T02:35:24.238148,2025-12-20T03:05:24.238148,2025-12-20T07:05:24.238148,2025-12-20T07:20:24.238148,2025-12-20T08:20:24.238148,2025-12-20T08:50:24.238148,PASS,False,22.8
BATCH-20251219-07,AVALANCHE_X1,2025-12-20T03:35:24.238148,2025-12-20T05:35:24.238148,2025-12-20T06:05:24.238148,2025-12-20T10:05:24.238148,2025-12-20T10:20:24.238148,2025-12-20T11:20:24.238148,2025-12-20T11:50:24.238148,PASS,False,26.6
BATCH-20251219-08,AVALANCHE_X1,2025-12-20T06:35:24.238148,2025-12-20T08:35:24.238148,2025-12-20T09:05:24.238148,2025-12-20T13:05:24.238148,2025-12-20T13:20:24.238148,2025-12-20T14:20:24.238148,2025-12-20T14:50:24.238148,PASS,False,11.7
BATCH-20251220-01,AVALANCHE_X1,2025-12-20T09:35:24.238148,2025-12-20T11:35:24.238148,2025-12-20T12:05:24.238148,2025-12-20T16:05:24.238148,2025-12-20T16:20:24.238148,2025-12-20T17:20:24.238148,2025-12-20T17:50:24.238148,PASS,False,22.4
BATCH-20251220-02,AVALANCHE_X1,2025-12-20T12:35:24.238148,2025-12-20T14:35:24.238148,2025-12-20T15:05:24.238148,2025-12-20T19:05:24.238148,2025-12-20T19:20:24.238148,2025-12-20T20:20:24.238148,2025-12-20T20:50:24.238148,PASS,False,25.2
BATCH-20251220-03,AVALANCHE_X1,2025-12-20T15:35:24.238148,2025-12-20T17:35:24.238148,2025-12-20T18:05:24.238148,2025-12-20T22:05:24.238148,2025-12-20T22:20:24.238148,2025-12-20T23:20:24.238148,2025-12-20T23:50:24.238148,PASS,False,27.2
BATCH-20251220-04,AVALANCHE_X1,2025-12-20T18:35:24.238148,2025-12-20T20:35:24.238148,2025-12-20T21:05:24.238148,2025-12-21T01:05:24.238148,2025-12-21T01:20:24.238148,2025-12-21T02:20:24.238148,2025-12-21T02:50:24.238148,PASS,False,12.5
BATCH-20251220-05,AVALANCHE_X1,2025-12-20T21:35:24.238148,2025-12-20T23:35:24.238148,2025-12-21T00:05:24.238148,2025-12-21T04:05:24.238148,2025-12-21T04:20:24.238148,2025-12-21T05:20:24.238148,2025-12-21T05:50:24.238148,PASS,False,11.8
BATCH-20251220-06,AVALANCHE_X1,2025-12-21T00:35:24.238148,2025-12-21T02:35:24.238148,2025-12-21T03:05:24.238148,2025-12-21T07:05:24.238148,2025-12-21T07:20:24.238148,2025-12-21T08:20:24.238148,2025-12-21T08:50:24.238148,PASS,False,21.1
BATCH-20251220-07,AVALANCHE_X1,2025-12-21T03:35:24.238148,2025-12-21T05:35:24.238148,2025-12-21T06:05:24.238148,2025-12-21T10:05:24.238148,2025-12-21T10:20:24.238148,2025-12-21T11:20:24.238148,2025-12-21T11:50:24.238148,PASS,False,24.2
BATCH-20251220-08,AVALANCHE_X1,2025-12-21T06:35:24.238148,2025-12-21T08:35:24.238148,2025-12-21T09:05:24.238148,2025-12-21T13:05:24.238148,2025-12-21T13:20:24.238148,2025-12-21T14:20:24.238148,2025-12-21T14:50:24.238148,PASS,False,31.7
BATCH-20251221-01,AVALANCHE_X1,2025-12-21T09:35:24.238148,2025-12-21T11:35:24.238148,2025-12-21T12:05:24.238148,2025-12-21T16:05:24.238148,2025-12-21T16:20:24.238148,2025-12-21T17:20:24.238148,2025-12-21T17:50:24.238148,PASS,False,32.9
BATCH-20251221-02,AVALANCHE_X1,2025-12-21T12:35:24.238148,2025-12-21T14:35:24.238148,2025-12-21T15:05:24.238148,2025-12-21T19:05:24.238148,2025-12-21T19:20:24.238148,2025-12-21T20:20:24.238148,2025-12-21T20:50:24.238148,PASS,False,16.3
BATCH-20251221-03,AVALANCHE_X1,2025-12-21T15:35:24.238148,2025-12-21T17:35:24.238148,2025-12-21T18:05:24.238148,2025-12-21T22:05:24.238148,2025-12-21T22:20:24.238148,2025-12-21T23:20:24.238148,2025-12-21T23:50:24.238148,PASS,False,23.1
BATCH-20251221-04,AVALANCHE_X1,2025-12-21T18:35:24.238148,2025-12-21T20:35:24.238148,2025-12-21T21:05:24.238148,2025-12-22T01:05:24.238148,2025-12-22T01:20:24.238148,2025-12-22T02:20:24.238148,2025-12-22T02:50:24.238148,PASS,False,30.3
BATCH-20251221-05,AVALANCHE_X1,2025-12-21T21:35:24.238148,2025-12-21T23:35:24.238148,2025-12-22T00:05:24.238148,2025-12-22T04:05:24.238148,2025-12-22T04:20:24.238148,2025-12-22T05:20:24.238148,2025-12-22T05:50:24.238148,PASS,False,14.8
BATCH-20251221-06,AVALANCHE_X1,2025-12-22T00:35:24.238148,2025-12-22T02:35:24.238148,2025-12-22T03:05:24.238148,2025-12-22T07:05:24.238148,2025-12-22T07:20:24.238148,2025-12-22T08:20:24.238148,2025-12-22T08:50:24.238148,PASS,False,12.7
BATCH-20251221-07,AVALANCHE_X1,2025-12-22T03:35:24.238148,2025-12-22T05:35:24.238148,2025-12-22T06:05:24.238148,2025-12-22T10:05:24.238148,2025-12-22T10:20:24.238148,2025-12-22T11:20:24.238148,2025-12-22T11:50:24.238148,PASS,False,32.9
BATCH-20251221-08,AVALANCHE_X1,2025-12-22T06:35:24.238148,2025-12-22T08:35:24.238148,2025-12-22T09:05:24.238148,2025-12-22T13:05:24.238148,2025-12-22T13:20:24.238148,2025-12-22T14:20:24.238148,2025-12-22T14:50:24.238148,PASS,False,25.3
BATCH-20251222-01,AVALANCHE_X1,2025-12-22T09:35:24.238148,2025-12-22T11:35:24.238148,2025-12-22T12:05:24.238148,2025-12-22T16:05:24.238148,2025-12-22T16:20:24.238148,2025-12-22T17:20:24.238148,2025-12-22T17:50:24.238148,PASS,False,19.7
BATCH-20251222-02,AVALANCHE_X1,2025-12-22T12:35:24.238148,2025-12-22T14:35:24.238148,2025-12-22T15:05:24.238148,2025-12-22T19:05:24.238148,2025-12-22T19:20:24.238148,2025-12-22T20:20:24.238148,2025-12-22T20:50:24.238148,PASS,False,29.4
BATCH-20251222-03,AVALANCHE_X1,2025-12-22T15:35:24.238148,2025-12-22T17:35:24.238148,2025-12-22T18:05:24.238148,2025-12-22T22:05:24.238148,2025-12-22T22:20:24.238148,2025-12-22T23:20:24.238148,2025-12-22T23:50:24.238148,PASS,False,26.9
BATCH-20251222-04,AVALANCHE_X1,2025-12-22T18:35:24.238148,2025-12-22T20:35:24.238148,2025-12-22T21:05:24.238148,2025-12-23T01:05:24.238148,2025-12-23T01:20:24.238148,2025-12-23T02:20:24.238148,2025-12-23T02:50:24.238148,PASS,False,31.3
BATCH-20251222-05,AVALANCHE_X1,2025-12-22T21:35:24.238148,2025-12-22T23:35:24.238148,2025-12-23T00:05:24.238148,2025-12-23T04:05:24.238148,2025-12-23T04:20:24.238148,2025-12-23T05:20:24.238148,2025-12-23T05:50:24.238148,PASS,False,13.6
BATCH-20251222-06,AVALANCHE_X1,2025-12-23T00:35:24.238148,2025-12-23T02:35:24.238148,2025-12-23T03:05:24.238148,2025-12-23T07:05:24.238148,2025-12-23T07:20:24.238148,2025-12-23T08:20:24.238148,2025-12-23T08:50:24.238148,PASS,False,26.1
BATCH-20251222-07,AVALANCHE_X1,2025-12-23T03:35:24.238148,2025-12-23T05:35:24.238148,2025-12-23T06:05:24.238148,2025-12-23T10:05:24.238148,2025-12-23T10:20:24.238148,2025-12-23T11:20:24.238148,2025-12-23T11:50:24.238148,PASS,False,38.6
BATCH-20251222-08,AVALANCHE_X1,2025-12-23T06:35:24.238148,2025-12-23T08:35:24.238148,2025-12-23T09:05:24.238148,2025-12-23T13:05:24.238148,2025-12-23T13:20:24.238148,2025-12-23T14:20:24.238148,2025-12-23T14:50:24.238148,PASS,False,28.9
BATCH-20251223-01,AVALANCHE_X1,2025-12-23T09:35:24.238148,2025-12-23T11:35:24.238148,2025-12-23T12:05:24.238148,2025-12-23T16:05:24.238148,2025-12-23T16:20:24.238148,2025-12-23T17:20:24.238148,2025-12-23T17:50:24.238148,PASS,False,34.8
BATCH-20251223-02,AVALANCHE_X1,2025-12-23T12:35:24.238148,2025-12-23T14:35:24.238148,2025-12-23T15:05:24.238148,2025-12-23T19:05:24.238148,2025-12-23T19:20:24.238148,2025-12-23T20:20:24.238148,2025-12-23T20:50:24.238148,PASS,False,19.9
BATCH-20251223-03,AVALANCHE_X1,2025-12-23T15:35:24.238148,2025-12-23T17:35:24.238148,2025-12-23T18:05:24.238148,2025-12-23T22:05:24.238148,2025-12-23T22:20:24.238148,2025-12-23T23:20:24.238148,2025-12-23T23:50:24.238148,PASS,False,42.0
BATCH-20251223-04,AVALANCHE_X1,2025-12-23T18:35:24.238148,2025-12-23T20:35:24.238148,2025-12-23T21:05:24.238148,2025-12-24T01:05:24.238148,2025-12-24T01:20:24.238148,2025-12-24T02:20:24.238148,2025-12-24T02:50:24.238148,PASS,False,42.2
BATCH-20251223-05,AVALANCHE_X1,2025-12-23T21:35:24.238148,2025-12-23T23:35:24.238148,2025-12-24T00:05:24.238148,2025-12-24T04:05:24.238148,2025-12-24T04:20:24.238148,2025-12-24T05:20:24.238148,2025-12-24T05:50:24.238148,PASS,False,40.9
BATCH-20251223-06,AVALANCHE_X1,2025-12-24T00:35:24.238148,2025-12-24T02:35:24.238148,2025-12-24T03:05:24.238148,2025-12-24T07:05:24.238148,2025-12-24T07:20:24.238148,2025-12-24T08:20:24.238148,2025-12-24T08:50:24.238148,PASS,False,19.5
BATCH-20251223-07,AVALANCHE_X1,2025-12-24T03:35:24.238148,2025-12-24T05:35:24.238148,2025-12-24T06:05:24.238148,2025-12-24T10:05:24.238148,2025-12-24T10:20:24.238148,2025-12-24T11:20:24.238148,2025-12-24T11:50:24.238148,PASS,False,32.0
BATCH-20251223-08,AVALANCHE_X1,2025-12-24T06:35:24.238148,2025-12-24T08:35:24.238148,2025-12-24T09:05:24.238148,2025-12-24T13:05:24.238148,2025-12-24T13:20:24.238148,2025-12-24T14:20:24.238148,2025-12-24T14:50:24.238148,PASS,False,10.8
BATCH-20251224-01,AVALANCHE_X1,2025-12-24T09:35:24.238148,2025-12-24T11:35:24.238148,2025-12-24T12:05:24.238148,2025-12-24T16:05:24.238148,2025-12-24T16:20:24.238148,2025-12-24T17:20:24.238148,2025-12-24T17:50:24.238148,PASS,False,29.9
BATCH-20251224-02,AVALANCHE_X1,2025-12-24T12:35:24.238148,2025-12-24T14:35:24.238148,2025-12-24T15:05:24.238148,2025-12-24T19:05:24.238148,2025-12-24T19:20:24.238148,2025-12-24T20:20:24.238148,2025-12-24T20:50:24.238148,PASS,False,25.0
BATCH-20251224-03,AVALANCHE_X1,2025-12-24T15:35:24.238148,2025-12-24T17:35:24.238148,2025-12-24T18:05:24.238148,2025-12-24T22:05:24.238148,2025-12-24T22:20:24.238148,2025-12-24T23:20:24.238148,2025-12-24T23:50:24.238148,PASS,False,65.2
BATCH-20251224-04,AVALANCHE_X1,2025-12-24T18:35:24.238148,2025-12-24T20:35:24.238148,2025-12-24T21:05:24.238148,2025-12-25T01:05:24.238148,2025-12-25T01:20:24.238148,2025-12-25T02:20:24.238148,2025-12-25T02:50:24.238148,PASS,False,62.5
BATCH-20251224-05,AVALANCHE_X1,2025-12-24T21:35:24.238148,2025-12-24T23:35:24.238148,2025-12-25T00:05:24.238148,2025-12-25T04:05:24.238148,2025-12-25T04:20:24.238148,2025-12-25T05:20:24.238148,2025-12-25T05:50:24.238148,PASS,False,62.9
BATCH-20251224-06,AVALANCHE_X1,2025-12-25T00:35:24.238148,2025-12-25T02:35:24.238148,2025-12-25T03:05:24.238148,2025-12-25T07:05:24.238148,2025-12-25T07:20:24.238148,2025-12-25T08:20:24.238148,2025-12-25T08:50:24.238148,PASS,False,10.4
BATCH-20251224-07,AVALANCHE_X1,2025-12-25T03:35:24.238148,2025-12-25T05:35:24.238148,2025-12-25T06:05:24.238148,2025-12-25T10:05:24.238148,2025-12-25T10:20:24.238148,2025-12-25T11:20:24.238148,2025-12-25T11:50:24.238148,PASS,False,16.8
BATCH-20251224-08,AVALANCHE_X1,2025-12-25T06:35:24.238148,2025-12-25T08:35:24.238148,2025-12-25T09:05:24.238148,2025-12-25T13:05:24.238148,2025-12-25T13:20:24.238148,2025-12-25T14:20:24.238148,2025-12-25T14:50:24.238148,PASS,False,10.5
BATCH-20251225-01,AVALANCHE_X1,2025-12-25T09:35:24.238148,2025-12-25T11:35:24.238148,2025-12-25T12:05:24.238148,2025-12-25T16:05:24.238148,2025-12-25T16:20:24.238148,2025-12-25T17:20:24.238148,2025-12-25T17:50:24.238148,PASS,False,21.0
BATCH-20251225-02,AVALANCHE_X1,2025-12-25T12:35:24.238148,2025-12-25T14:35:24.238148,2025-12-25T15:05:24.238148,2025-12-25T19:05:24.238148,2025-12-25T19:20:24.238148,2025-12-25T20:20:24.238148,2025-12-25T20:50:24.238148,PASS,False,32.3
BATCH-20251225-03,AVALANCHE_X1,2025-12-25T15:35:24.238148,2025-12-25T17:35:24.238148,2025-12-25T18:05:24.238148,2025-12-25T22:05:24.238148,2025-12-25T22:20:24.238148,2025-12-25T23:20:24.238148,2025-12-25T23:50:24.238148,PASS,False,36.2
BATCH-20251225-04,AVALANCHE_X1,2025-12-25T18:35:24.238148,2025-12-25T20:35:24.238148,2025-12-25T21:05:24.238148,2025-12-26T01:05:24.238148,2025-12-26T01:20:24.238148,2025-12-26T02:20:24.238148,2025-12-26T02:50:24.238148,PASS,False,36.0
BATCH-20251225-05,AVALANCHE_X1,2025-12-25T21:35:24.238148,2025-12-25T23:35:24.238148,2025-12-26T00:05:24.238148,2025-12-26T04:05:24.238148,2025-12-26T04:20:24.238148,2025-12-26T05:20:24.238148,2025-12-26T05:50:24.238148,PASS,False,26.9
BATCH-20251225-06,AVALANCHE_X1,2025-12-26T00:35:24.238148,2025-12-26T02:35:24.238148,2025-12-26T03:05:24.238148,2025-12-26T07:05:24.238148,2025-12-26T07:20:24.238148,2025-12-26T08:20:24.238148,2025-12-26T08:50:24.238148,PASS,False,10.1
BATCH-20251225-07,AVALANCHE_X1,2025-12-26T03:35:24.238148,2025-12-26T05:35:24.238148,2025-12-26T06:05:24.238148,2025-12-26T10:05:24.238148,2025-12-26T10:20:24.238148,2025-12-26T11:20:24.238148,2025-12-26T11:50:24.238148,PASS,False,31.7
